Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Amount  of medicaid reimbursements collected.,Raw Number,Outcome,Up is Better,Annual,0,,,,1063722,1063722,No Data,Not Rated Insufficient Data,SPECIAL EDUCATION                                 ,1300
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Average age of vehicles in fleet in years. ,Raw Number,Outcome,Down is Better,Quarterly,5,0,0,0,7.9,7.9,63.29%,Not Achieved,SPECIAL EDUCATION                                 ,1301
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Average maintenance and fuel costs per vehicle.,Dollar Amount,Outcome,Down is Better,Quarterly,9500,0,0,0,1876.07,1876.07, > 100%,Fully Achieved,SPECIAL EDUCATION                                 ,1302
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Average number of  qualified applicants identified per position within 45 days,Raw Number,Outcome,Up is Better,Quarterly,3,0,0,0,2.5,2.5,83.33%,Partially Achieved,OFFICE OF THE CHIEF OPERATION OFFICER             ,1303
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Average number of days taken to complete evaluations of educator licensure applications. ,Raw Number,Outcome,Down is Better,Quarterly,25,0,0,0,36,36,69%,Not Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1304
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Average response time for complaints,Raw Number,Outcome,Down is Better,Quarterly,72,0,0,0,72,72,100%,Fully Achieved,EARLY CHILDHOOD EDUCATION                         ,1305
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Child & Adult Care Food Program (CACFP) daily average participants,Raw Number,Outcome,Up is Better,Quarterly,5600,0,4987,1,2883,7871, > 100%,Fully Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1306
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Dollar Amount of Question Cost,Dollar Amount,Outcome,Down is Better,Annual,0,,,,3616,3616,No Data,Not Rated Insufficient Data,OFFICE OF THE DIRECTOR                            ,1307
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Grades 6-8 average minutes of health education per week.,Raw Number,Outcome,Up is Better,Quarterly,65,0,0,0,45,45,69.23%,Not Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1308
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Grades 6-8 average minutes of physical education per week. ,Raw Number,Outcome,Up is Better,Quarterly,150,0,0,0,100,100,66.67%,Not Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1309
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Grades K-5 average minutes of health education per week,Raw Number,Outcome,Up is Better,Quarterly,55,0,0,0,31,31,56.36%,Not Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1310
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Grades K-5 average minutes of physical education per week.,Raw Number,Outcome,Up is Better,Quarterly,75,0,0,0,66,66,88%,Partially Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1311
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Increase in customer service approval rating over prior year,Raw Number,Outcome,Up is Better,Quarterly,4,0,0,0,5.61,5.61, > 100%,Fully Achieved,OFFICE OF THE CHIEF OPERATION OFFICER             ,1312
2013,GD0,OSSE,"Superintendent of Education, Office of the State",LEAs participating in the breakfast and lunch programs,Raw Number,Outcome,Up is Better,Quarterly,65,62,0,1,0,63,96.92%,Partially Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1313
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of 7th-9th graders in Wards 7 and 8 completing an OSSE-funded college readiness & awareness program.,Raw Number,Outcome,Up is Better,Annual,730,,,,599,599,82.05%,Partially Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1314
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of A133 Audit findings,Raw Number,Outcome,Down is Better,Annual,4,,,16,,16,25%,Not Achieved,OFFICE OF THE DIRECTOR                            ,1315
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of City Council Briefings,Raw Number,Outcome,Up is Better,Quarterly,5,0,7,14,9,30, > 100%,Fully Achieved,OFFICE OF THE DIRECTOR                            ,1316
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of DCTAG students enrolled in college,Raw Number,Outcome,Up is Better,Annual,5200,,,,5258,5258, > 100%,Fully Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1317
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of Electronic Broadcasts to LEAs,Raw Number,Outcome,Up is Better,Quarterly,10,15,15,18,61,109, > 100%,Fully Achieved,OFFICE OF THE DIRECTOR                            ,1318
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of Green Ribbon schools.,Raw Number,Outcome,Up is Better,Quarterly,2,0,3,0,0,3, > 100%,Fully Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1319
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of Latino students completing an OSSE-funded college readiness & awareness program,Raw Number,Outcome,Up is Better,Annual,300,,,,300,300,100%,Fully Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1320
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of OSSE employees,Raw Number,Outcome,Neutral,Annual,0,,,,1907,1907,Not Rated W,Workload Measure,OFFICE OF THE CHIEF OPERATION OFFICER             ,1321
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of Open House Events for Parents,Raw Number,Outcome,Up is Better,Quarterly,2,0,0,0,1,1,50%,Not Achieved,OFFICE OF THE DIRECTOR                            ,1322
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 African  American students,Raw Number,Outcome,Neutral,Annual,0,,,,56804,56804,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1323
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 American Indian students,Raw Number,Outcome,Neutral,Annual,0,,,,84,84,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1324
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 English Language Learners,Raw Number,Outcome,Neutral,Annual,0,,,,6207,6207,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1325
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 Hispanic students,Raw Number,Outcome,Neutral,Annual,0,,,,10590,10590,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1326
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 Local Education Agencies,Raw Number,Outcome,Neutral,Annual,0,,,,59,59,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1327
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 Schools,Raw Number,Outcome,Neutral,Annual,0,,,,226,226,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1328
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 Teachers,Raw Number,Outcome,Neutral,Annual,0,,,,5949,5949,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1329
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 White students,Raw Number,Outcome,Neutral,Annual,0,,,,6370,6370,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1330
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 female students,Raw Number,Outcome,Neutral,Annual,0,,,,40523,40523,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1331
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 male students,Raw Number,Outcome,Neutral,Annual,0,,,,39768,39768,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1332
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of PK-12 students (including adults),Raw Number,Outcome,Neutral,Annual,0,,,,80291,80291,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1333
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of Performance Management Support Sessions ,Raw Number,Outcome,Up is Better,Quarterly,2,0,1,1,0,2,100%,Fully Achieved,OFFICE OF THE DIRECTOR                            ,1334
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of SLED page views,Raw Number,Outcome,Up is Better,Quarterly,1000,0,0,4786,3620,8406, > 100%,Fully Achieved,OFFICE OF THE DIRECTOR                            ,1335
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of Statewide athletic sports competitions,Raw Number,Outcome,Up is Better,Quarterly,12,5,4,4,0,13, > 100%,Fully Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1336
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of adult learners served annually in OSSE-funded literacy programs completing a valid pre-test and 16+ hours of instruction,Raw Number,Outcome,Up is Better,Quarterly,3500,1981,672,619,855,4127, > 100%,Fully Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1337
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of adults participating in literacy programs,Raw Number,Outcome,Neutral,Annual,0,,,,3355,3355,Not Rated W,Workload Measure,POST SEC EDUC AND WORKFORCE READINESS             ,1338
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of adults who receive a GED,Raw Number,Outcome,Up is Better,Quarterly,621,125,170,199,166,660, > 100%,Fully Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1339
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of affordable infant and toddler slots at child development centers  [One City Action Plan Action 2.1.4],Raw Number,Outcome,Neutral,Annual,0,,,,6457,6457,Not Rated W,Workload Measure,EARLY CHILDHOOD EDUCATION                         ,1340
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of charter schools receiving federal planning and implementation funding.,Raw Number,Outcome,Up is Better,Quarterly,5,0,0,0,11,11, > 100%,Fully Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1341
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of child care facilities,Raw Number,Outcome,Neutral,Annual,0,,,,497,497,Not Rated W,Workload Measure,EARLY CHILDHOOD EDUCATION                         ,1342
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of child care professionals working in child care facilities.,Raw Number,Output,Neutral,Annual,0,,,,2685,2685,Not Rated W,Workload Measure,EARLY CHILDHOOD EDUCATION                         ,1343
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of children served by child development centers [One City Action Plan Action 2.1.4],Raw Number,Outcome,Up is Better,Annual,13393,,,,12000,12000,89.60%,Partially Achieved,EARLY CHILDHOOD EDUCATION                         ,1344
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of community outreach activities,Raw Number,Outcome,Up is Better,Quarterly,2,0,1,1,2,4, > 100%,Fully Achieved,EARLY CHILDHOOD EDUCATION                         ,1345
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of daily telephone calls received by the Parent Resource Center,Raw Number,Outcome,Down is Better,Quarterly,500,0,0,0,350,350, > 100%,Fully Achieved,SPECIAL EDUCATION                                 ,1346
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of evaluations produced of OSSE programs,Raw Number,Outcome,Up is Better,Quarterly,1,0,0,1,0,1,100%,Fully Achieved,OFFICE OF THE DIRECTOR                            ,1347
2013,GD0,OSSE,"Superintendent of Education, Office of the State","Number of events hosted specifically for parents and community members tolearn about common core, accountability, and teacher effectiveness.",Raw Number,Outcome,Up is Better,Quarterly,10,1,5,1,17,24, > 100%,Fully Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1348
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of government/private community-based partnerships within Adult and Family Education,Raw Number,Outcome,Up is Better,Annual,23,,,,23,23,100.00%,Fully Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1349
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of health education events conducted in the community ,Raw Number,Outcome,Up is Better,Quarterly,7,2,5,5,4,16, > 100%,Fully Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1350
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of high performing schools,Raw Number,Outcome,Neutral,Annual,0,,,,31,31,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1351
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of high school graduates,Raw Number,Outcome,Neutral,Annual,3777,,,,3929,3929,Not Rated B,Baseline Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1352
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of high school graduates enrolling in college within 1 year of graduation.,Raw Number,Outcome,Up is Better,Annual,1175,,,,1535,1535, > 100%,Fully Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1353
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of high schools offering the IT Academy,Raw Number,Output,Up is Better,Quarterly,10,8,2,0,0,10,100.00%,Fully Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1354
2013,GD0,OSSE,"Superintendent of Education, Office of the State","Number of identified English learners, homeless, home school, neglected, and delinquent students (combined)",Raw Number,Outcome,Neutral,Annual,0,,,,10376,10376,Not Rated W,Workload Measure,ELEMENTARY & SECONDARY EDUCATION                  ,1355
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of in-person professional development sessions on health education.,Raw Number,Outcome,Up is Better,Quarterly,12,2,5,12,3,22, > 100%,Fully Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1356
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of individuals participating in common core events. ,Raw Number,Outcome,Up is Better,Quarterly,3200,0,0,0,197,197,6.16%,Not Achieved,ELEMENTARY & SECONDARY EDUCATION                  ,1357
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of individuals trained on quality special education rating system. ,Raw Number,Outcome,Up is Better,Quarterly,50,0,63,86,36,185, > 100%,Fully Achieved,SPECIAL EDUCATION                                 ,1358
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of infants and toddlers served.,Raw Number,Outcome,Neutral,Annual,0,,,,6457,6457,Not Rated W,Workload Measure,EARLY CHILDHOOD EDUCATION                         ,1359
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of licensed postsecondary programs. ,Raw Number,Outcome,Neutral,Annual,0,,,,101,101,Not Rated W,Workload Measure,POST SEC EDUC AND WORKFORCE READINESS             ,1360
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of mediation requests,Raw Number,Outcome,Up is Better,Quarterly,45,16,8,5,1,30,66.67%,Not Achieved,OFFICE OF THE CHIEF OPERATION OFFICER             ,1361
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of new common core technologies standardized.,Raw Number,Outcome,Up is Better,Quarterly,5,2,1,1,1,5,100%,Fully Achieved,OFFICE OF THE CHIEF INFORMATION OFFICER           ,1362
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of page views of public data,Raw Number,Outcome,Up is Better,Quarterly,100,1872,2238,1647,1349,7106, > 100%,Fully Achieved,OFFICE OF THE DIRECTOR                            ,1363
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of parent events hosted by DEL ,Raw Number,Outcome,Up is Better,Quarterly,2,3,1,3,4,11, > 100%,Fully Achieved,EARLY CHILDHOOD EDUCATION                         ,1364
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of parents receiving reimbursement.,Raw Number,Outcome,Up is Better,Quarterly,70,26,25,15,8,74, > 100%,Fully Achieved,SPECIAL EDUCATION                                 ,1365
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of parents using Resource and Referral ,Raw Number,Outcome,Up is Better,Quarterly,1300,195,281,281,330,1087,83.62%,Partially Achieved,EARLY CHILDHOOD EDUCATION                         ,1366
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of participants attending the annual conference,Raw Number,Outcome,Up is Better,Annual,250,,,,230,230,92.00%,Partially Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1367
2013,GD0,OSSE,"Superintendent of Education, Office of the State",Number of participants attending the counselor training.,Raw Number,Outcome,Up is Better,Annual,63,,,,41,41,65.08%,Not Achieved,POST SEC EDUC AND WORKFORCE READINESS             ,1368
